"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","validated_at","annotator","data_format_gt"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_16_3_131639_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:09","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_17_3_131653_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:09","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_18_3_131723_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:10","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_19_3_131733_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:11","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_2_3_13744_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_20_3_131816_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:13","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_21_3_131859_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:13","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_22_3_131954_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:14","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_23_3_13216_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:15","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_24_3_132212_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:16","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_25_3_132316_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:17","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_26_3_132427_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:18","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_27_3_132533_22102014_polar.csv","data","shared","individual","2026-03-30T14:31:18","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_28_3_132640_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_29_3_132743_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_3_3_13754_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_30_3_132848_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_4_3_13842_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_5_3_13910_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_6_3_13105_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_7_3_131042_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_8_3_13114_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_02_9_3_131213_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_1_7_1491_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_10_7_141739_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_11_7_141758_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_12_7_14197_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_13_7_142013_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_14_7_142026_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_15_7_142135_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_16_7_142241_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_17_7_142345_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_18_7_142449_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_19_7_142552_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_2_7_14914_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_20_7_142655_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_21_7_142759_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_3_7_141025_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_4_7_141131_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_5_7_141238_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_6_7_141344_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_7_7_14157_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_8_7_141537_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_03_9_7_141636_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_1_7_161614_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_10_7_162515_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_11_7_162618_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_12_7_162722_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_13_7_162825_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_14_7_162929_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_15_7_163033_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_16_7_163144_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_17_7_163248_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_18_7_163351_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_19_7_163459_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_2_7_161626_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_20_7_16363_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_21_7_163713_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_22_7_163816_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_23_7_163920_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_24_7_164024_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_25_7_164127_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_26_7_164230_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_3_7_161742_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_4_7_161845_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_5_7_161948_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_6_7_162053_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_7_7_16223_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_8_7_16239_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_05_9_7_162412_22102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_1_3_141118_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_10_3_141938_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_12_3_142028_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_13_3_142059_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_14_3_142117_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_15_3_142211_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_16_3_142320_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_17_3_142426_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_18_3_142444_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_2_3_141241_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_20_3_142638_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_21_3_142743_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_22_3_14287_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_23_3_142912_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_24_3_143019_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_25_3_143124_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_26_3_143147_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_27_3_14327_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_28_3_143254_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_29_3_143346_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_3_3_141338_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_30_3_14344_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_31_3_143430_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_32_3_143439_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_33_3_143541_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_34_3_143556_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_35_3_143655_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_36_3_143731_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_37_3_143822_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_38_3_143928_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_39_3_144026_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_4_3_141444_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_40_3_144038_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_41_3_14419_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_42_3_144217_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_43_3_144321_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_44_3_144426_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_45_3_144531_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_46_3_144637_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_47_3_144744_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_48_3_144849_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_49_3_144936_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_5_3_14151_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
"0956797617692107","2017_Herd_Those_Sheep_Emergent/RawData_Polar/RawData_Polar/BDH_06_50_3_145012_23102014_polar.csv","data","shared","individual","2026-03-30T14:38:12","Levi Baruch","tabular"
