"paper_id","rel_path","type_gt","group_gt","data_granularity_gt","validated_at","annotator","data_format_gt"
"0956797614554955","What_Is_Typical_Is_Good/EXP3_DFT_100.jpg","asset","ex3",NA,"2026-03-31T10:17:10","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/EXP3_DFT_20.jpg","asset","ex3",NA,"2026-03-31T10:17:10","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/EXP3_DFT_40.jpg","asset","ex3",NA,"2026-03-31T10:17:10","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/EXP3_DFT_60.jpg","asset","ex3",NA,"2026-03-31T10:17:10","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/EXP3_DFT_80.jpg","asset","ex3",NA,"2026-03-31T10:17:10","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/Experiment _1_Rps _v2.csv","data","ex1","combined","2026-03-31T10:17:14","Levi Baruch","tabular"
"0956797614554955","What_Is_Typical_Is_Good/Experiment_2_Rps_PS_Experiment 2_repository.csv","data","ex2","combined","2026-03-31T10:17:15","Levi Baruch","tabular"
"0956797614554955","What_Is_Typical_Is_Good/Experiment_3_Rps_PS_Experiment 3_repository.csv","data","ex3","combined","2026-03-31T10:17:24","Levi Baruch","tabular"
"0956797614554955","What_Is_Typical_Is_Good/Info.docx","readme","shared",NA,"2026-03-31T10:17:41","Levi Baruch",NA
"0956797614554955","What_Is_Typical_Is_Good/Instructions_for_all_three_experiments.docx","supplemental","shared",NA,"2026-03-31T10:17:45","Levi Baruch",NA
